,line_1,line_2,line_3,line_4,line_5,line_6,line_7,line_8,line_9,line_10,line_11,line_12,line_13,line_14,line_15,line_16,line_17,line_18,line_19,line_20,line_21,line_22,line_23,line_24,line_25,line_26,line_27,line_28,line_29,line_30,line_31,line_32,line_33,line_34,line_35,line_36,line_37,line_38,line_39,line_40,Cons_1,Cons_2,Cons_3,Cons_4,Cons_5,Cons_6,Cons_7,Cons_8,Cons_9,Cons_10,Cons_11,Cons_12,Cons_13,Cons_14
10/4/2007 13:00,136.9510436,66.05128879,65.95955547,50.57877685,38.12218887,-24.2060648,-54.36627247,29.22819475,17.05784009,41.66236038,7.551571938,6.992702871,15.87213519,-1.42E-08,29.22819476,6.47386669,10.09909979,-3.861914957,1.395135727,6.780229528,-136.9510436,-66.05128879,-65.95955547,-50.57877685,-38.12218887,24.2060648,54.36627247,-29.22819475,-17.05784009,-41.66236038,-7.551571938,-6.992702871,-15.87213519,1.42E-08,-29.22819476,-6.47386669,-10.09909979,3.861914957,-1.395135727,-6.780229528,-203.0023324,-17.70947755,90.16562026,34.45294968,8.14484482,11.24595038,0,-1.42E-08,29.71306837,10.33578165,3.689656981,5.597567144,10.48704138,16.87932932
10/4/2007 14:00,135.2010922,65.23060043,65.08185379,49.96321695,37.66496719,-23.82471018,-53.67679689,28.90071366,16.86671916,41.18054844,7.463873344,6.917997281,15.68958958,-1.16E-08,28.90071367,6.387553713,9.997966802,-3.816529579,1.371772815,6.71577606,-135.2010922,-65.23060043,-65.08185379,-49.96321695,-37.66496719,23.82471018,53.67679689,-28.90071366,-16.86671916,-41.18054844,-7.463873344,-6.917997281,-15.68958958,1.16E-08,-28.90071367,-6.387553713,-9.997966802,3.816529579,-1.371772815,-6.71577606,-200.4316926,-17.50894577,88.90656398,34.04787084,8.038222298,11.10908823,0,-1.16E-08,29.38191231,10.20408329,3.647343765,5.546224466,10.34558634,16.71374286
10/4/2007 15:00,125.9231745,60.80139974,60.88442419,46.58731875,35.14072902,-22.44643288,-49.96452338,27.11923808,15.82703381,38.49070465,7.083329165,6.450759318,14.62836192,-4.16E-09,27.11923808,6.003483132,9.377637324,-3.599856857,1.278106694,6.387257127,-125.9231745,-60.80139974,-60.88442419,-46.58731875,-35.14072902,22.44643288,49.96452338,-27.11923808,-15.82703381,-38.49070465,-7.083329165,-6.450759318,-14.62836192,4.16E-09,-27.11923808,-6.003483132,-9.377637324,3.599856857,-1.278106694,-6.387257127,-186.7245742,-16.68929748,83.33085707,31.15913736,7.486900737,10.32825425,0,-4.16E-09,27.56515144,9.603339989,3.483472308,5.172652625,9.519211486,15.76489445
10/4/2007 16:00,115.034758,55.67647851,55.58903075,42.69727077,32.27211373,-20.32729717,-45.52143546,25.13305002,14.66787641,35.45416222,6.619046861,5.895896463,13.37103661,-2.90E-09,25.13305002,5.63430848,8.54026854,-3.404973236,1.168779596,5.924071696,-115.034758,-55.67647851,-55.58903075,-42.69727077,-32.27211373,20.32729717,45.52143546,-25.13305002,-14.66787641,-35.45416222,-6.619046861,-5.895896463,-13.37103661,2.90E-09,-25.13305002,-5.63430848,-8.54026854,3.404973236,-1.168779596,-5.924071696,-170.7112365,-15.52365724,75.91632792,28.09048263,6.972994566,9.568182277,0,-2.90E-09,25.62634941,9.039281716,3.214073624,4.727116867,8.615744514,14.46434024
10/4/2007 17:00,130.4782796,62.99687874,62.80974674,48.29994751,36.40685548,-22.90942418,-51.90744984,28.10864053,16.40445808,39.86272599,7.352344098,6.756952154,15.28912042,-6.93E-09,28.10864054,6.171678338,9.497622864,-3.763621023,1.316879062,6.436430848,-130.4782796,-62.99687874,-62.80974674,-48.29994751,-36.40685548,22.90942418,51.90744984,-28.10864053,-16.40445808,-39.86272599,-7.352344098,-6.756952154,-15.28912042,6.93E-09,-28.10864054,-6.171678338,-9.497622864,3.763621023,-1.316879062,-6.436430848,-193.4751583,-17.03827015,85.71917093,32.78487455,7.633558386,10.46430932,0,-6.93E-09,28.84379741,9.935299361,3.588723074,5.440073092,10.16956864,15.93405371
10/4/2007 18:00,161.4079501,75.06723027,80.07731802,56.74721775,41.36465742,-34.18837172,-66.80557589,23.47615462,17.28043719,39.45621882,11.22743162,9.687943448,22.23104443,-17.53614788,41.0123025,7.019916606,12.2637577,-6.345292236,2.090080774,9.420522171,-161.4079501,-75.06723027,-80.07731802,-56.74721775,-41.36465742,34.18837172,66.80557589,-23.47615462,-17.28043719,-39.45621882,-11.22743162,-9.687943448,-22.23104443,17.53614788,-41.0123025,-7.019916606,-12.2637577,6.345292236,-2.090080774,-9.420522171,-236.4751804,-16.7812431,114.2656897,48.60783011,10.17009299,-3.690200691,0,-17.53614788,39.00906538,13.36520884,4.882139388,7.597862673,14.90060304,21.68427987
10/4/2007 19:00,170.6018233,75.54694487,82.67692486,56.39503315,38.85139578,-37.56053657,-75.708657,3.479276439,14.10667159,24.70069759,17.4179354,14.41839202,33.09514691,-59.16091908,62.64019552,6.344773026,15.59540734,-10.72869139,3.116549553,14.06337347,-170.6018233,-75.54694487,-82.67692486,-56.39503315,-38.85139578,37.56053657,75.708657,-3.479276439,-14.10667159,-24.70069759,-17.4179354,-14.41839202,-33.09514691,59.16091908,-62.64019552,-6.344773026,-15.59540734,10.72869139,-3.116549553,-14.06337347,-246.1487682,-7.321530465,120.2374614,76.95720554,13.98898606,-40.23077675,0,-59.16091908,54.80668675,17.07346442,6.689244014,11.30184247,22.148323,29.65878081
10/4/2007 20:00,171.7064359,75.54429651,82.99261914,56.27010151,38.47210766,-38.05475362,-76.75170314,1.035084225,13.64810614,22.79345591,18.16028944,14.88754264,34.13793126,-63.90259415,64.93767838,6.39105848,15.4987523,-11.25464025,3.195747565,14.3012477,-171.7064359,-75.54429651,-82.99261914,-56.27010151,-38.47210766,38.05475362,76.75170314,-1.035084225,-13.64810614,-22.79345591,-18.16028944,-14.88754264,-34.13793126,63.90259415,-64.93767838,-6.39105848,-15.4987523,11.25464025,-3.195747565,-14.3012477,-247.2507324,-6.028392371,121.0473728,80.28386066,14.47124512,-44.39230743,0,-63.90259415,56.69597374,17.64569873,6.905649193,11.69179507,23.03243112,29.8
10/4/2007 21:00,172.3633333,75.52526132,83.25851718,56.14237482,38.22415374,-38.49421222,-77.24074275,-0.360856728,13.3936753,21.7534478,18.54059479,15.16948629,34.73305205,-66.6472706,66.28641387,6.424375275,15.41753567,-11.54059479,3.222775679,14.38246433,-172.3633333,-75.52526132,-83.25851718,-56.14237482,-38.22415374,38.49421222,77.24074275,0.360856728,-13.3936753,-21.7534478,-18.54059479,-15.16948629,-34.73305205,66.6472706,-66.28641387,-6.424375275,-15.41753567,11.54059479,-3.222775679,-14.38246433,-247.8885947,-5.261712401,121.7527294,81.85608678,14.75522451,-46.68968533,0,-66.6472706,57.83817823,17.96497006,7,11.94671061,23.5733634,29.8
10/4/2007 22:00,164.4189071,74.94006244,81.59730528,56.71223206,40.17693117,-35.98384944,-71.5634283,15.5858342,15.20849063,32.50755929,12.91069097,11.03177614,24.49130779,-29.94489095,45.53072515,5.640608659,11.89285973,-7.722234226,1.84332605,10.34315062,-164.4189071,-74.94006244,-81.59730528,-56.71223206,-40.17693117,35.98384944,71.5634283,-15.5858342,-15.20849063,-32.50755929,-12.91069097,-11.03177614,-24.49130779,29.94489095,-45.53072515,-5.640608659,-11.89285973,7.722234226,-1.84332605,-10.34315062,-239.3589696,-14.06756138,117.5811547,61.4974861,11.04600602,-15.92621561,0,-29.94489095,43.20574739,13.36284289,5.188456742,9.188450093,15.99148322,22.23601035
10/4/2007 23:00,128.4833594,61.18767507,63.57516542,47.25891715,34.7650027,-24.86863841,-54.32803616,24.5662768,14.33710241,34.75943126,7.292480861,6.155008053,12.85775945,-5.12E-09,24.5662768,4.467567414,7.256258097,-4.046529628,0.50264015,6.140878924,-128.4833594,-61.18767507,-63.57516542,-47.25891715,-34.7650027,24.86863841,54.32803616,-24.5662768,-14.33710241,-34.75943126,-7.292480861,-6.155008053,-12.85775945,5.12E-09,-24.5662768,-4.467567414,-7.256258097,4.046529628,-0.50264015,-6.140878924,-189.6710345,-17.11572583,88.44380383,37.8149357,6.865210341,8.454182899,0,-5.12E-09,27.1795537,8.514097042,3.245951233,5.652367904,7.219520673,13.39713702
10/5/2007 0:00,93.0056843,44.23181603,47.47972743,34.36151186,25.0880947,-19.53423299,-40.28268496,17.68301415,10.31996777,24.19634395,5.797245333,4.142567548,8.473117325,-1.86E-09,17.68301415,2.805113486,4.587369565,-3.429946546,0.220546275,4.917446784,-93.0056843,-44.23181603,-47.47972743,-34.36151186,-25.0880947,19.53423299,40.28268496,-17.68301415,-10.31996777,-24.19634395,-5.797245333,-4.142567548,-8.473117325,1.86E-09,-17.68301415,-2.805113486,-4.587369565,3.429946546,-0.220546275,-4.917446784,-137.2375003,-13.92364969,67.01396042,27.10698192,4.840881808,5.783413747,0,-1.86E-09,20.61049886,6.235060032,2.367298787,3.922021273,3.776216816,9.504816349
10/5/2007 1:00,63.17762188,30.12711621,33.07832758,23.57000355,17.14591738,-13.98967132,-27.89197133,12.50324883,7.29700965,16.18042114,4.660175686,2.655320071,4.999156923,-1.10E-09,12.50324883,1.973975115,2.538412617,-2.845637964,-0.140170377,3.855426589,-63.17762188,-30.12711621,-33.07832758,-23.57000355,-17.14591738,13.98967132,27.89197133,-12.50324883,-7.29700965,-16.18042114,-4.660175686,-2.655320071,-4.999156923,1.10E-09,-12.50324883,-1.973975115,-2.538412617,2.845637964,0.140170377,-3.855426589,-93.30473809,-10.61662663,47.0679989,17.67204509,3.200641113,3.865768461,0,-1.10E-09,15.28787075,4.819613079,1.814537721,2.795490448,1.003559958,6.393839205
10/5/2007 2:00,51.08006751,24.30171057,27.40913245,19.08494993,13.79023425,-12.0512634,-22.96871145,10.07405035,5.879307344,12.6427449,4.068727738,2.033831451,3.641656969,-1.80E-09,10.07405036,1.517240656,1.833182951,-2.526019888,-0.229516561,3.412140407,-51.08006751,-24.30171057,-27.40913245,-19.08494993,-13.79023425,12.0512634,22.96871145,-10.07405035,-5.879307344,-12.6427449,-4.068727738,-2.033831451,-3.641656969,1.80E-09,-10.07405036,-1.517240656,-1.833182951,2.526019888,0.229516561,-3.412140407,-75.38177808,-9.204249122,39.46039585,14.04904027,2.480488485,2.898528738,0,-1.80E-09,12.60293409,4.043260544,1.54270785,2.263348012,0,5.245323358
10/5/2007 3:00,44.77691038,21.3401278,24.53041424,16.79858137,12.13625672,-11.07618686,-20.2249715,8.988393788,5.245708305,11.10071572,3.703409899,1.75442674,3.216384831,-1.71E-09,8.98839379,1.323628369,1.53507722,-2.325507626,-0.14909672,3.067288111,-44.77691038,-21.3401278,-24.53041424,-16.79858137,-12.13625672,11.07618686,20.2249715,-8.988393788,-5.245708305,-11.10071572,-3.703409899,-1.75442674,-3.216384831,1.71E-09,-8.98839379,-1.323628369,-1.53507722,2.325507626,0.14909672,-3.067288111,-66.11703818,-8.688341949,35.6066011,11.71326392,2.150697299,2.426494252,0,-1.71E-09,11.37539651,3.649135996,1.377902272,1.90352346,0,4.602365331
10/5/2007 4:00,44.25079341,21.08264403,24.26834998,16.60032783,11.98500965,-10.97722881,-20.01938555,8.856025952,5.168457233,10.93623072,3.657641733,1.736284763,3.176926286,-1.70E-09,8.856025954,1.290863265,1.505171268,-2.297801653,-0.151595046,3.02533124,-44.25079341,-21.08264403,-24.26834998,-16.60032783,-11.98500965,10.97722881,20.01938555,-8.856025952,-5.168457233,-10.93623072,-3.657641733,-1.736284763,-3.176926286,1.70E-09,-8.856025954,-1.290863265,-1.505171268,2.297801653,0.151595046,-3.02533124,-65.33343743,-8.602894055,35.24557879,11.61800139,2.11203741,2.365377934,0,-1.70E-09,11.22844866,3.588664918,1.359840081,1.887879809,0,4.530502508
10/5/2007 5:00,46.66002916,22.22856952,25.41345304,17.48764042,12.63507144,-11.38794679,-21.05045207,9.273512639,5.412106258,11.59852635,3.751481098,1.857968598,3.462440186,-1.74E-09,9.273512641,1.381031852,1.671650432,-2.340092906,-0.121247069,3.102875709,-46.66002916,-22.22856952,-25.41345304,-17.48764042,-12.63507144,11.38794679,21.05045207,-9.273512639,-5.412106258,-11.59852635,-3.751481098,-1.857968598,-3.462440186,1.74E-09,-9.273512641,-1.381031852,-1.671650432,2.340092906,0.121247069,-3.102875709,-68.88859868,-8.876135732,36.80139983,12.4645268,2.214662538,2.526636466,0,-1.74E-09,11.63293661,3.721124759,1.411388192,1.979215667,0.238317408,4.774526142
10/5/2007 6:00,105.4417496,50.74925076,53.23273391,39.73507022,29.21626736,-20.65366749,-45.73647621,20.61075469,12.02862375,28.77657979,6.291385238,4.91941686,10.35273129,-2.35E-09,20.61075469,3.310699446,5.305592066,-3.529593594,0.451342196,4.986515545,-105.4417496,-50.74925076,-53.23273391,-39.73507022,-29.21626736,20.65366749,45.73647621,-20.61075469,-12.02862375,-28.77657979,-6.291385238,-4.91941686,-10.35273129,2.35E-09,-20.61075469,-3.310699446,-5.305592066,3.529593594,-0.451342196,-4.986515545,-156.1910003,-16.74232193,73.8864014,32.1785005,5.452462119,7.213046402,0,-2.35E-09,24.02308693,6.84029304,2.761791644,4.468074664,5.817557941,10.29210761
10/5/2007 7:00,162.8566077,75.34524567,79.01815424,57.60484193,41.22830754,-32.07822175,-70.95957289,18.21632538,15.72734032,34.37965362,12.24383095,9.979478424,22.60236773,-24.96590111,43.18222649,5.36754482,10.36058643,-7.326762724,1.95897573,9.326695794,-162.8566077,-75.34524567,-79.01815424,-57.60484193,-41.22830754,32.07822175,70.95957289,-18.21632538,-15.72734032,-34.37965362,-12.24383095,-9.979478424,-22.60236773,24.96590111,-43.18222649,-5.36754482,-10.36058643,7.326762724,-1.95897573,-9.326695794,-238.2018534,-14.99469597,111.096376,62.54252737,11.2343267,-10.44602349,0,-24.96590111,43.18143556,12.69430754,4.917068224,8.020502694,15.23464767,19.68728223
10/5/2007 8:00,164.0320757,75.40691783,79.33021709,57.562357,40.90741334,-32.48323856,-72.10671467,15.69642365,15.34331905,32.49466218,13.08872248,10.51948038,23.89087182,-30.28922861,45.98565226,5.363013727,10.68164085,-7.928950903,2.107642566,9.910131667,-164.0320757,-75.40691783,-79.33021709,-57.562357,-40.90741334,32.48323856,72.10671467,-15.69642365,-15.34331905,-32.49466218,-13.08872248,-10.51948038,-23.89087182,30.28922861,-45.98565226,-5.363013727,-10.68164085,7.928950903,-2.107642566,-9.910131667,-239.4389936,-13.7679117,111.8134557,66.14609041,11.71295432,-15.0044125,0,-30.28922861,45.28431673,13.29196463,5.159771573,8.411837814,16.08838272,20.59177252
10/5/2007 9:00,160.6841205,75.24065569,78.3780688,57.8804556,41.83342785,-31.053174,-69.61494889,22.64643224,16.31276763,37.37716692,10.86067973,8.788216658,20.13474096,-15.16779725,37.81422949,5.220721049,9.480865811,-6.376720981,1.875320201,8.287738812,-160.6841205,-75.24065569,-78.3780688,-57.8804556,-41.83342785,31.053174,69.61494889,-22.64643224,-16.31276763,-37.37716692,-10.86067973,-8.788216658,-20.13474096,15.16779725,-37.81422949,-5.220721049,-9.480865811,6.376720981,-1.875320201,-8.287738812,-235.9247762,-17.40783175,109.4312428,57.48303063,10.08196772,-2.406470428,0,-15.16779725,39.42541026,11.59744203,4.483958749,6.912896457,13.72232235,17.76860462
10/5/2007 10:00,159.0725146,75.24744504,77.95544886,58.13887091,42.39055355,-30.2975764,-68.39649173,25.97217628,16.84414494,39.8211004,9.816506498,8.078639668,18.36097927,-8.262384087,34.23456037,5.113277451,8.886425823,-5.645945424,1.627416228,7.515875467,-159.0725146,-75.24744504,-77.95544886,-58.13887091,-42.39055355,30.2975764,68.39649173,-25.97217628,-16.84414494,-39.8211004,-9.816506498,-8.078639668,-18.36097927,8.262384087,-34.23456037,-5.113277451,-8.886425823,5.645945424,-1.627416228,-7.515875467,-234.3199597,-19.41235871,108.2530253,53.42146502,9.420406462,3.564974965,0,-8.262384087,37.07900203,10.75922288,4.170561074,6.451223439,12.47252003,16.40230129
10/5/2007 11:00,158.4748743,75.20841817,77.81023653,58.17678163,42.54386518,-30.09040747,-67.92217668,27.21959484,17.0129464,40.71849876,9.39852113,7.77761648,17.66735849,-5.522849819,32.74244466,5.08154462,8.638814256,-5.33706199,1.560609959,7.181485653,-158.4748743,-75.20841817,-77.81023653,-58.17678163,-42.54386518,30.09040747,67.92217668,-27.21959484,-17.0129464,-40.71849876,-9.39852113,-7.77761648,-17.66735849,5.522849819,-32.74244466,-5.08154462,-8.638814256,5.33706199,-1.560609959,-7.181485653,-233.6832925,-20.05600903,107.900644,51.77600959,9.111607908,5.87500266,0,-5.522849819,36.03503219,10.41860661,4.06145914,6.217006522,12.04648279,15.82029991
10/5/2007 12:00,157.8684407,75.19794162,77.56137918,58.25087241,42.73679124,-29.72596862,-67.43577684,28.46222755,17.196308,41.64461946,8.997796369,7.503835718,16.98836719,-2.868328779,31.33055633,5.102566913,8.416191786,-5.036594322,1.468472978,6.862734344,-157.8684407,-75.19794162,-77.56137918,-58.25087241,-42.73679124,29.72596862,67.43577684,-28.46222755,-17.196308,-41.64461946,-8.997796369,-7.503835718,-16.98836719,2.868328779,-31.33055633,-5.102566913,-8.416191786,5.036594322,-1.468472978,-6.862734344,-233.0663823,-20.68060212,107.2873478,50.30214509,8.854336551,8.154620185,0,-2.868328779,35.00810563,10.13916124,3.961202047,6.035362739,11.59410582,15.27892613
10/5/2007 13:00,154.745366,73.99208754,76.00640995,57.39265945,42.25277146,-28.8108242,-65.84093594,29.3227536,17.11302552,41.91652491,8.438562872,7.072922329,15.93193823,-1.09E-07,29.32275371,5.014029639,7.951840028,-4.660905224,1.331445526,6.391959172,-154.745366,-73.99208754,-76.00640995,-57.39265945,-42.25277146,28.8108242,65.84093594,-29.3227536,-17.11302552,-41.91652491,-8.438562872,-7.072922329,-15.93193823,1.09E-07,-29.32275371,-5.014029639,-7.951840028,4.660905224,-1.331445526,-6.391959172,-228.7374535,-20.90647489,104.8172341,47.98699206,8.487398143,10.47310149,0,-1.09E-07,33.46990957,9.674934863,3.777657649,5.741476803,10.87142458,14.3437992
10/5/2007 14:00,153.0435477,73.17230791,75.18256302,56.75728276,41.78033608,-28.51223707,-65.13130513,29.00671075,16.92858002,41.43315419,8.35467185,6.989110832,15.75029792,-3.53E-08,29.00671078,4.925605623,7.846355783,-4.626866428,1.320326536,6.332737076,-153.0435477,-73.17230791,-75.18256302,-56.75728276,-41.78033608,28.51223707,65.13130513,-29.00671075,-16.92858002,-41.43315419,-8.35467185,-6.989110832,-15.75029792,3.53E-08,-29.00671078,-4.925605623,-7.846355783,4.626866428,-1.320326536,-6.332737076,-226.2158556,-20.67663411,103.6948001,47.44106004,8.388184671,10.33907359,0,-3.53E-08,33.1633294,9.552472051,3.727805422,5.668784296,10.73788738,14.17909286
10/5/2007 15:00,143.339558,68.56903437,70.60282038,53.27909323,39.1777995,-26.79688144,-61.31403328,27.04782827,15.78535841,38.60796617,7.854008967,6.518683115,14.71394417,-3.05E-08,27.0478283,4.535369009,7.204731423,-4.383846197,1.246954066,5.896669206,-143.339558,-68.56903437,-70.60282038,-53.27909323,-39.1777995,26.79688144,61.31403328,-27.04782827,-15.78535841,-38.60796617,-7.854008967,-6.518683115,-14.71394417,3.05E-08,-27.0478283,-4.535369009,-7.204731423,4.383846197,-1.246954066,-5.896669206,-211.9085924,-19.72015506,97.39970181,44.96305839,7.824834412,9.52132992,0,-3.05E-08,31.09308627,8.919215205,3.470162771,5.271729049,10.06422903,13.10140063
10/5/2007 16:00,132.2076954,63.29405637,65.19793447,49.21243973,36.19954562,-24.73307439,-56.58419334,25.10885764,14.65375752,35.64023979,7.36003655,6.011894445,13.55974344,-7.88E-09,25.10885765,4.114702784,6.614729857,-4.127353615,1.143311284,5.548596559,-132.2076954,-63.29405637,-65.19793447,-49.21243973,-36.19954562,24.73307439,56.58419334,-25.10885764,-14.65375752,-35.64023979,-7.36003655,-6.011894445,-13.55974344,7.88E-09,-25.10885765,-4.114702784,-6.614729857,4.127353615,-1.143311284,-5.548596559,-195.5017518,-18.40222438,89.93100885,41.30094352,7.269168858,8.708565362,0,-7.88E-09,29.03318253,8.242056399,3.232682935,4.868583161,9.154458163,12.16332642
10/5/2007 17:00,149.2819344,71.4409423,72.98136246,55.48481676,40.83951986,-27.27613539,-63.68813058,28.15485636,16.43143006,40.46980732,8.022835039,6.851167075,15.48177713,-9.53E-09,28.15485637,4.80209148,7.826067107,-4.38285932,1.321863406,6.123159204,-149.2819344,-71.4409423,-72.98136246,-55.48481676,-40.83951986,27.27613539,63.68813058,-28.15485636,-16.43143006,-40.46980732,-8.022835039,-6.851167075,-15.48177713,9.53E-09,-28.15485637,-4.80209148,-7.826067107,4.38285932,-1.321863406,-6.123159204,-220.7228767,-20.02376468,100.2574978,47.31052553,8.12252426,10.11402807,0,-9.53E-09,31.95812784,9.1849508,3.63997572,5.529303669,10.68048133,13.94922631
10/5/2007 18:00,161.8145065,75.8977926,75.86314423,58.55398208,42.29169147,-27.44774919,-70.54283561,20.49013955,16.62436909,36.68786207,12.06076912,9.9940745,22.65105807,-22.85938309,43.34952264,5.754948422,10.63151308,-7.289708354,1.972028903,9.299819812,-161.8145065,-75.8977926,-75.86314423,-58.55398208,-42.29169147,27.44774919,70.54283561,-20.49013955,-16.62436909,-36.68786207,-12.06076912,-9.9940745,-22.65105807,22.85938309,-43.34952264,-5.754948422,-10.63151308,7.289708354,-1.972028903,-9.299819812,-237.7122991,-14.89431131,103.3108934,64.53455986,10.95878639,-8.018039617,0,-22.85938309,43.58743024,13.04465678,4.771060767,8.022045597,15.32326716,19.93133289
10/5/2007 19:00,170.3917297,76.3289765,78.27704881,57.77739747,39.92601951,-31.04248747,-77.05947399,2.645003719,14.12213227,24.79118043,17.76872965,14.44403294,33.23329543,-61.62192826,64.26693198,7.081549443,15.37960616,-10.91845056,3.17377091,13.9703256,-170.3917297,-76.3289765,-78.27704881,-57.77739747,-39.92601951,31.04248747,77.05947399,-2.645003719,-14.12213227,-24.79118043,-17.76872965,-14.44403294,-33.23329543,61.62192826,-64.26693198,-7.081549443,-15.37960616,10.91845056,-3.17377091,-13.9703256,-246.7207062,-5.588736103,109.3195363,87.02724799,14.40434159,-40.65487759,0,-61.62192826,55.92790865,18,6.85027909,11.27026203,22.43674074,29.34993177
10/5/2007 20:00,171.5042307,76.30669496,78.77811884,57.5790732,39.51886307,-31.82694265,-77.91028913,0.183533887,13.64316768,22.96954356,18.2881622,14.91262519,34.41678985,-66.31306644,66.49660033,6.711837801,15.54978773,-11.2881622,3.345390059,14.25021227,-171.5042307,-76.30669496,-78.77811884,-57.5790732,-39.51886307,31.82694265,77.91028913,-0.183533887,-13.64316768,-22.96954356,-18.2881622,-14.91262519,-34.41678985,66.31306644,-66.49660033,-6.711837801,-15.54978773,11.2881622,-3.345390059,-14.25021227,-247.8109257,-4.37182439,110.6050615,89.83571811,14.94572534,-44.64803368,0,-66.31306644,57.87814248,18,7,11.56723513,23.51196764,29.8
10/5/2007 21:00,172.1146516,76.2839993,78.88792046,57.4858645,39.28202937,-32.05013146,-78.49794259,-1.251723837,13.32175446,21.86808608,18.52001151,15.15029074,34.94962875,-68.84200708,67.59028325,6.479988488,15.48377145,-11.52001151,3.388494414,14.31622855,-172.1146516,-76.2839993,-78.88792046,-57.4858645,-39.28202937,32.05013146,78.49794259,1.251723837,-13.32175446,-21.86808608,-18.52001151,-15.15029074,-34.94962875,68.84200708,-67.59028325,-6.479988488,-15.48377145,11.52001151,-3.388494414,-14.31622855,-248.3986509,-3.541162696,110.9380519,91.86364501,15.2,-46.75184492,0,-68.84200708,58.94827777,18,7,11.76179632,24.02189461,29.8
10/5/2007 22:00,164.1092433,75.62017071,77.38055798,57.88507024,41.15469835,-29.89378167,-72.43687095,15.34021963,15.39051988,33.30477922,12.93312366,11.2084548,24.77220405,-31.53888743,46.87910706,6.247671099,11.72231702,-7.693416722,1.800281166,9.955030436,-164.1092433,-75.62017071,-77.38055798,-57.88507024,-41.15469835,29.89378167,72.43687095,-15.34021963,-15.39051988,-33.30477922,-12.93312366,-11.2084548,-24.77220405,31.53888743,-46.87910706,-6.247671099,-11.72231702,7.693416722,-1.800281166,-9.955030436,-239.729414,-12.31108326,107.2743396,69.69742,11.03321889,-15.60900328,0,-31.53888743,44.29963883,13.94108782,5.239706935,9.408173631,16.61745478,21.67734746
10/5/2007 23:00,133.5919089,64.55893861,60.62876071,50.19704884,37.35100309,-18.42911833,-55.95229715,25.87297711,15.09970459,38.30098923,6.756433002,7.080202589,14.26840545,-9.77E-09,25.87297712,5.390301754,7.963577345,-3.172544774,0.237935527,5.149622337,-133.5919089,-64.55893861,-60.62876071,-50.19704884,-37.35100309,18.42911833,55.95229715,-25.87297711,-15.09970459,-38.30098923,-6.756433002,-7.080202589,-14.26840545,9.77E-09,-25.87297712,-5.390301754,-7.963577345,3.172544774,-0.237935527,-5.149622337,-198.1508475,-14.58490375,79.05787904,46.74754596,7.656655326,10.19594819,0,-9.77E-09,27.6188026,8.562846528,3.583888228,6.842267061,9.356718636,13.11319968
10/6/2007 0:00,92.82486268,44.97563072,40.97620431,35.1344445,26.10373563,-11.20945982,-39.32528386,18.31144834,10.68672768,26.25651889,5.231381851,4.90521991,9.570235945,-1.91E-09,18.31144835,3.549603209,4.881319625,-2.643280988,-0.040472626,3.796827544,-92.82486268,-44.97563072,-40.97620431,-35.1344445,-26.10373563,11.20945982,39.32528386,-18.31144834,-10.68672768,-26.25651889,-5.231381851,-4.90521991,-9.570235945,1.91E-09,-18.31144835,-3.549603209,-4.881319625,2.643280988,0.040472626,-3.796827544,-137.8004934,-9.389521755,52.18566413,34.25209252,5.497563595,6.549681183,0,-1.91E-09,20.56725319,6.192884197,2.588100863,4.945692536,5.732935775,8.678147169
10/6/2007 1:00,63.82433434,31.0822494,27.61153917,24.33278035,18.15101819,-6.875405356,-26.93556849,13.03463243,7.607129951,18.2431607,3.964296348,3.538705242,6.553803112,-1.08E-09,13.03463243,2.588536409,3.325150197,-1.974605201,-0.257515792,2.857076654,-63.82433434,-31.0822494,-27.61153917,-24.33278035,-18.15101819,6.875405356,26.93556849,-13.03463243,-7.607129951,-18.2431607,-3.964296348,-3.538705242,-6.553803112,1.08E-09,-13.03463243,-2.588536409,-3.325150197,1.974605201,0.257515792,-2.857076654,-94.90658373,-6.271003379,34.48694453,23.75118111,4.05453839,4.186356,0,-1.08E-09,14.72807578,4.563141609,1.989691148,3.796221034,3.439210667,6.182226851
10/6/2007 2:00,51.75545585,25.21165411,22.05961624,19.72277131,14.72761106,-5.201562237,-21.76874916,10.64749547,6.213975125,14.69329275,3.34493738,2.945855167,5.177297468,-1.74E-09,10.64749547,2.06639744,2.51072711,-1.685505858,-0.395900886,2.352843016,-51.75545585,-25.21165411,-22.05961624,-19.72277131,-14.72761106,5.201562237,21.76874916,-10.64749547,-6.213975125,-14.69329275,-3.34493738,-2.945855167,-5.177297468,1.74E-09,-10.64749547,-2.06639744,-2.51072711,1.685505858,0.395900886,-2.352843016,-76.96710996,-4.754542771,27.26117848,19.42848764,3.477223267,3.225202736,0,-1.74E-09,12.28434605,3.751903298,1.659431523,3.341756053,2.428553566,4.863570126
